mpid,formula,BG,fidelity
mp-1008394,Cl2,2.2452,0
mp-541067,HgNO2,2.0622,0
mp-704988,Ni2(PO3)5,0.0,0
mp-772820,SrLu2O4,3.8741,0
mp-773544,LiCoSbO4,1.251099999999999,0
mp-776007,Ti3Mn2Sn(PO4)6,0.0986,0
mp-571442,YI3,3.0417,0
mp-28586,AgXeF9,1.5421999999999991,0
mp-754041,Gd2HfO5,3.1449,0
mp-560619,AgH12C6N5O3,2.8931,0
mp-752446,RbNO3,2.9593000000000003,0
mp-771464,MnCo5O12,0.0,0
mp-559268,OsXe(O2F3)2,2.6167,0
mp-18974,HoNiO3,0.0,0
mp-1019515,Ba3Ga3N5,1.417599999999999,0
mp-972528,SmYAg2,0.0,0
mp-643293,SrMgNiH4,1.8123999999999991,0
mp-580797,Ca(BH)2,0.0,0
mp-15669,Ti3Te4,0.0,0
mp-13964,HfGeTe,0.0,0
mp-2490,GaP,1.5928,0
mp-7012,KRb2YF6,6.383100000000001,0
mp-775090,Li4Nb2V3Co3O16,1.467099999999999,0
mp-540440,FeP2O7,0.0,0
mp-762894,Li7Cr2O8,0.5022,0
mp-696673,Cr7Se8,0.0,0
mp-1029072,Te2MoWS2,0.0,0
mp-1025768,Te2MoW2(SeS)2,0.0,0
mp-640889,Tm(CuTe)3,0.3841,0
mp-755010,KYbO2,0.0,0
mp-653838,ZrFe12Si2B,0.0,0
mp-10320,La2MgRhO6,0.0,0
mp-555911,TlAsF6,4.6463,0
mp-771796,Mn3CuO8,0.0,0
mp-19383,Ti4Mn(PO4)6,2.4649,0
mp-775275,Mn3Sb(PO4)6,0.0,0
mp-1565,ZrO2,3.125,0
mp-682,NaF,6.0943,0
mp-667292,K2MgSi5O12,4.484100000000001,0
mp-766116,VF3,1.7384000000000002,0
mp-999189,Fe3Ni,0.0,0
mp-698021,CaH12(IO7)2,2.1012,0
mp-754768,Tb2Pt2O7,1.3893,0
mp-19380,CrHgO4,1.3635,0
mp-556339,Hg3AsO4,1.7517,0
mp-1021478,SrMg6Ti,0.0,0
mp-30251,YAuO2,2.686199999999999,0
mp-674940,La12Au3I13,0.0,0
mp-13591,RbB(CN)4,6.3156,0
mp-10751,Dy,0.0,0
mp-626046,H7NO6,3.2664,0
mp-5512,Sr4Al14O25,3.945899999999999,0
mp-555059,TcSb(OF4)2,2.8188,0
mp-770395,K2LiFeO3,2.0402,0
mp-570876,NaNd(GaSe2)4,1.5138,0
mp-626720,BaH4O3,4.2073,0
mp-505389,PW3O11,0.0,0
mp-695890,Mg10Si3(H2O9)2,4.950699999999999,0
mp-765358,Li3VOF5,2.7786,0
mp-675700,Cr2SbTe,0.0,0
mp-1019746,K2Ca4Si8O21,4.5791,0
mp-765229,V2F7,1.7368,0
mp-12117,PrS2,0.0,0
mp-707833,HRu6C16NO16,1.9967,0
mp-779424,Gd3TaO7,2.7834,0
mp-675,ZrW2,0.0,0
mp-19865,Ce(MgSi)2,0.0,0
mp-29107,Rb2Hg3Te4,1.0159,0
mp-706631,Na2B3HO6,4.6148,0
mp-773229,Mn3FeO8,0.0,0
mp-625136,CsHO,3.4329,0
mp-14092,AlAgTe2,1.046599999999999,0
mp-767332,LiCoPO4,2.9865,0
mp-973908,PaFe3,0.0,0
mp-675470,YZr9O20,0.0,0
mp-765437,NbCrO4,1.9782,0
mp-770252,CaNiO3,1.1857,0
mp-560155,SiO2,5.6417,0
mp-756666,BaCaI4,3.9106,0
mp-565466,NaV(SO4)2,1.6268999999999991,0
mp-27934,CdBr2,2.9379999999999993,0
mp-764390,NaNi4H9(CO5)3,3.7179,0
mp-774119,CrNi3(PO4)4,0.0,0
mp-10617,Sr,0.0,0
mp-760134,NbSb3O8,1.817899999999999,0
mp-27399,SbBr3,3.3684,0
mp-28755,GdCBr,0.0,0
mp-23164,Bi2Se3,0.9558,0
mp-540489,LiCoPO4,3.138,0
mp-1009792,RuC,0.6642,0
mp-631480,IrOs2Br,0.0,0
mp-561150,Yb(ClO4)3,0.0,0
mp-248,Fe2N,0.0,0
mp-761148,Ti9SnO20,1.7902,0
mp-1025652,Te2MoW2(SeS)2,0.3023,0
mp-24180,RbH6C2S2NO4,5.1913,0
mp-765406,Nd2NiO4,0.6717999999999991,0
mp-774134,Li2CoO2,0.8820000000000001,0
mp-559644,K2Cu(PS3)3,1.9435,0
mp-17242,Nb2(PO4)3,0.0,0
mp-773763,Li4Cr3Fe2Sb3O16,0.5901000000000001,0
mp-768451,Cu2(SO4)3,0.028799999999999,0
mp-720529,KH28S4N7O16,0.007599999999999,0
mp-510376,CeBRh3,0.0,0
mp-761708,CrHSe3O8,2.3228,0
mp-989402,Sr6In2NF,0.0,0
mp-1722,Zn13Fe,0.0,0
mp-34439,Tb10Ti6O27,2.613299999999999,0
mp-722381,CdH4S2O5,3.117,0
mp-24822,Na5Al3H14,2.5843000000000003,0
mp-972160,YbMgO3,0.0,0
mp-7226,V3Ni,0.0,0
mp-862744,Pm2ZnIr,0.0,0
mp-866922,Ca2SnS4,2.2265,0
mp-22379,Y3(Co2Sn)4,0.0,0
mp-8636,Nb,0.0,0
mp-853192,Na6Cr2B4SO16,0.0,0
mp-763690,Li3Fe3O8,0.0,0
mp-771547,Na3NiAsCO7,3.304,0
mp-615682,Ba2LaTa(CuO4)2,0.0,0
mp-759211,La2H22S6N6O23,4.3906,0
mp-29636,KMnBr3,1.7869,0
mp-865213,Ba8Bi4H2O,0.5637000000000001,0
mp-626994,Ba(HO)2,4.2448999999999995,0
mp-560894,Li4Be3P3ClO12,6.218199999999999,0
mp-7956,Na3Sb,0.398599999999999,0
mp-571033,NiSe,0.0,0
mp-22487,EuScO3,0.0,0
mp-763922,Li2FeCo3O8,0.1896,0
mp-774284,Co3BiO8,0.396099999999999,0
mp-611448,C,4.399799999999999,0
mp-558583,AsS6N5F6,1.7912,0
mp-977557,NdCdPd2,0.0,0
mp-534982,Al13Si5H14Cl(O17F2)2,3.8563,0
mp-672191,CeInAg2,0.0,0
mp-555812,NaSr3BiO6,1.7251,0
mp-754414,SrSm2O4,3.524599999999999,0
mp-3950,ErInCu,0.0,0
mp-558212,KNaNdNbO5,3.4371,0
mp-771545,Li4Mn5CoO12,0.8122,0
mp-684747,Bi2O3,1.6863,0
mp-685049,IF7,1.7231,0
mp-4732,UGa5Co,0.0,0
mp-753973,LiSnP2O7,0.0,0
mp-775276,Co3(SeO3)4,0.0036,0
mp-22170,Li4PbO4,1.4367,0
mp-1009551,PbS,0.7372999999999991,0
mp-28557,Ag2PdCl4,1.1217,0
mp-9841,Er2(SO4)3,5.8883,0
mp-100,Hf,0.0,0
mp-1016931,VZnO3,0.0,0
mp-7305,SmZrF7,5.8965,0
mp-12704,TbGaPd,0.0,0
mp-622501,K3Na(MoO4)2,4.4673,0
mp-770735,ZnCrO4,2.2854,0
mp-18134,Sr3YbRhO6,0.0,0
mp-866018,Ac2ZnGe,0.0,0
mp-16809,Ho2Si2O7,4.616,0
mp-21163,SiPt3,0.0,0
mp-779204,LiFeP3H8O13,3.981999999999999,0
mp-21554,P3Pb5O12F,3.72,0
mp-20601,NdPb3,0.0,0
mp-672651,Zr6Ni16Ge7,0.0,0
mp-755619,Sn2P2O7,2.7152,0
mp-27380,FeMo3S4,0.0,0
mp-775650,Ti3V2Co(PO4)6,0.0,0
mp-20941,UIn3,0.0,0
mp-683791,Mn2InC10ClO10,2.454,0
mp-559646,KCS(OF)3,5.2646,0
mp-770341,Li4AlCr3O8,3.081599999999999,0
mp-634659,H2,7.4788,0
mp-626194,Sc(HO)3,4.8709,0
mp-781613,Li4Fe3Co5O16,0.0,0
mp-770415,HoErO3,3.0775,0
mp-3022,TbBPd3,0.0,0
mp-558162,RbP(OF)2,5.1966,0
mp-2667,CsAu,1.0239,0
mp-540433,Li2Fe3(P2O7)2,3.8427,0
mp-2980,Pr2Te4O11,3.2952,0
mp-571607,CdI2,2.3546,0
mp-760217,NaTi4O8,0.0,0
mp-707200,Na4P4H2O13,5.1224,0
mp-782035,Al2O3,4.662399999999999,0
mp-862902,PmDyMg2,0.0,0
mp-21748,TbSi3Rh5,0.0,0
mp-1018632,Ho(CuS)2,0.0,0
mp-9793,Ba3BAsO3,1.521399999999999,0
mp-850983,Li2V2P2(H4O5)3,2.33,0
mp-531523,LiGa5O8,2.2544,0
mp-9587,TaMoN,0.0,0
mp-771607,Li7Cr5O12,0.0,0
mp-30355,SrAg,0.0,0
mp-13583,Sc2Si2Ru,0.0,0
mp-505042,Cu(BiO2)2,0.0,0
mp-770729,Li2AlFeO4,2.5826,0
mp-23283,Sm4Bi3,0.0,0
mp-973265,K3Zr,0.0,0
mp-764510,FeOF,0.5734,0
mp-761386,LiCrPO4,1.7955,0
mp-605374,CsU2H3(C2O7)2,2.0856,0
mp-853194,Li2Mn3(BO3)3,0.3676,0
mp-9366,RbHoS2,2.3355,0
mp-541090,Ce(SeO3)2,1.2671,0
mp-19396,Na4Fe2O5,1.9196,0
mp-16533,BaNd2FeS5,0.0,0
mp-780401,Li6Cu2C4SO16,0.0,0
mp-1107,Th7Rh3,0.0,0
mp-707483,TiP2H4O9,2.9716,0
mp-707209,CsH24Rh(SO10)2,2.8625,0
mp-757560,Li3Sn2(PO3)7,4.3251,0
mp-861174,Li3Fe(PO4)2,2.2938,0
mp-631392,SrHfRe2,0.0,0
mp-767581,Li3Cr4(PO4)6,0.0,0
mp-601243,ZnH8C4(NO3)2,0.034,0
mp-771508,Li6Fe3Sb3O16,0.058799999999999,0
mp-534782,Ca18Nd2Si3P9(O16F)3,4.3443,0
mp-753195,Li2WS4,1.987099999999999,0
mp-29605,SrPr2O4,3.3444,0
mp-971701,ZnAs3,0.0,0
mp-3218,Er(SiPd)2,0.0,0
mp-10300,ZrMoP,0.0,0
mp-625320,Al(HO)3,4.6972,0
mp-706243,Al2Si3H8(NO5)2,4.4184,0
mp-762687,LiFeSiO4,1.8255,0
mp-27849,TiBrN,0.5597000000000001,0
mp-1009548,PdN,0.0,0
mp-610738,Zr(InBr3)2,2.3857,0
mp-865255,LuNbRu2,0.0,0
mp-11711,Gd(BO2)3,2.7361,0
mp-542012,Rb4Hf3S14,1.9401,0
mp-3097,Tb(SiRh)2,0.0,0
mp-778410,Li3Fe3OF7,2.0228,0
mp-8507,Sr(P3Pt2)2,0.3733,0
mp-19280,NaCr3O8,1.791,0
mp-6972,YCuO2,2.6307,0
mp-977543,ZrInRh2,0.0,0
mp-764007,Li3CoO2F,2.0702,0
mp-767831,LiFe2(PO4)2,1.5931,0
mp-2844,ThSi2,0.0,0
mp-685126,Cu39S20,0.0,0
mp-6562,Ba2CuHgO4,0.0,0
mp-558234,Na5La(WO4)4,4.7881,0
mp-561083,Na3Bi(PO4)2,4.2075,0
mp-782637,Na4Cr2P(CO4)4,0.0044,0
mp-29633,LiGePd2,0.0,0
mp-504207,LiSb(PO3)4,4.1221,0
mp-867727,Li5(BiO3)4,0.0,0
mp-27,Si,0.0,0
mp-754009,ScBiO3,3.0834,0
mp-541282,KZr2(AsO4)3,3.996,0
mp-556567,BaH16C4S4(NO5)2,5.4192,0
mp-3897,SmPS4,2.2148,0
mp-696949,Li3TeHO4,3.5927,0
mp-849964,Li2V3CrO8,1.450199999999999,0
mp-1008673,TmCd2,0.0,0
mp-934,LiTl,0.0,0
mp-22853,MoCl3,0.150799999999999,0
mp-770292,Li3Fe2P2(CO7)2,0.0654,0
mp-771727,P4H3(WO8)2,2.415199999999999,0
mp-621182,TlMo2Cl7O2,2.4074,0
mp-780816,LiMn2(BO3)2,0.0129,0
mp-7084,SrCaSi,0.4237,0
mp-752840,Na6SbO5,0.0,0
mp-761600,Zn2Fe7O12,1.135599999999999,0
mp-974310,In3Ge,0.0,0
mp-22255,RbInTe2,1.1089,0
mp-30203,Sc6AgTe2,0.0,0
mp-559014,Nd4GeO8,3.5008,0
mp-867278,DyPaTc2,0.0,0
mp-673168,SiO2,3.391499999999999,0
mp-1028917,MoW3(SeS3)2,0.5093999999999991,0
mp-20897,Ba4Y2Cu6O13,0.0,0
mp-17761,CaGeO3,3.474399999999999,0
mp-27413,Mo8P5,0.0,0
mp-28932,Sn4OF6,3.2029,0
mp-771867,Ti3VO8,1.5775,0
mp-21298,NpSi2,0.0,0
mp-6903,Na2Ca4ZrNbSi4O17F,3.772399999999999,0
mp-573635,Ba2In2Se5,1.394499999999999,0
mp-555816,KDy(SeO4)2,3.4722,0
mp-20423,Nd3SnC,0.0,0
mp-866195,Li2LaTl,0.0,0
mp-571461,K4ZnAs2,0.7257,0
mp-568827,Be12W,0.0,0
mp-2624,AlSb,1.227299999999999,0
mp-25639,Li2VPCO7,2.0513,0
mp-863910,CoTe2O5,2.371099999999999,0
mp-546672,LaBi2IO4,1.2324,0
mp-764101,Ni6OF11,0.5209,0
mp-988996,FeSbAs,0.0203,0
mp-37949,NdSiAg,0.0,0
mp-634716,CuH12(IN)4,0.7494999999999991,0
mp-672251,CsGaBr4,3.3514,0
mp-4363,Ca3Sn13Rh4,0.0,0
mp-721582,H2S,4.0299,0
mp-19384,Ni(AsO3)2,2.2402,0
mp-973631,Lu2AlRu,0.0,0
mp-753776,Li4SbS4,0.0,0
mp-568985,La2B3Br,0.0,0
mp-570125,Hg2TeBr3,1.8766,0
mp-755375,Lu2Pb2O7,0.8772000000000001,0
mp-775053,Mn3Sn(PO4)4,0.135299999999999,0
mp-18654,Cr3Ga4,0.0,0
mp-27488,Ta3N5,1.214099999999999,0
mp-619510,CsHg2Br5,1.9907,0
mp-8570,Ba3Zr2S7,0.827399999999999,0
mp-777138,LiVP2HO8,1.3892,0
mp-557498,NaBi2AuO5,0.8399000000000001,0
mp-14216,Ga8(Pb3O7)3,2.697,0
mp-538,CaAg,0.0,0
mp-22343,Ce(GeRu)2,0.0,0
mp-558972,KBC4NF9,6.5143,0
mp-675242,Ag2HgI4,0.0,0
mp-997107,CuO2F,0.0,0
mp-16848,Tl3PS4,2.2857,0
mp-866819,Ca2SnS4,0.0,0
mp-626568,Al(HO)3,3.8913,0
mp-761722,LiVCoO4,1.4663,0
mp-1056,Tb2O3,3.9006,0
mp-555505,Na2YbC2O6F,0.0,0
mp-1386,HoPb3,0.0,0
mp-568847,K4GeSe4,2.0003,0
mp-763855,Li2VCr(P2O7)2,2.106099999999999,0
mp-23201,BaBi3,0.0,0
mp-861490,Li5Mn2Co3O10,0.8184999999999991,0
mp-1019589,Ce3Zr5O16,1.7776,0
mp-6933,MnN,0.0,0
mp-2675,MgNi2,0.0,0
mp-622258,RbV2SbO8,2.7554,0
mp-10326,Zn(ReO4)2,3.9894,0
mp-558382,Li2SO4,5.9904,0
mp-14730,NaSiSbO5,2.8726000000000003,0
mp-763697,Li(CoO2)3,0.0,0
mp-15269,Sr3CdIrO6,0.0,0
mp-770927,Sm3TaO7,3.492399999999999,0
mp-762029,LiAg2F4,0.0,0
mp-31491,Sm(GePd)2,0.0,0
mp-1028755,Te3W2S,0.0,0
mp-754496,Li5SbS,0.5486999999999991,0
mp-10644,TaTl3Se4,2.2547,0
mp-7162,Sn,0.0,0
mp-28717,Cu6As4S9,0.3558,0
mp-774561,Zr2(PO4)3,0.0,0
mp-997570,H6CIN,4.0743,0
mp-769581,Li4Mn3Cr2Co3O16,0.0,0
mp-768388,Lu2GeO5,3.948899999999999,0
mp-1610,TbS,0.0,0
mp-23536,SbI3Cl8,1.1884,0
mp-5334,YbSbAu,0.0,0
mp-7018,LaGaS2O,1.9282,0
mp-769631,Li2Mn3NiO8,0.5476000000000001,0
mp-781671,Na6Ni2As(CO4)4,0.0,0
mp-631546,TlCoBi,0.0,0
mp-23806,BaAsH3O5,3.9765,0
mp-764677,LiFe4(BO3)4,1.3325,0
mp-17092,ScSnPd,0.0,0
mp-764349,Li3MnO2F,1.8572,0
mp-22177,DyInAu,0.0,0
mp-1023124,Co2MoS4,0.0,0
mp-1216,YbO,3.4599,0
mp-4471,ScAlO3,4.591900000000001,0
mp-1027409,Mo3W(SeS)4,0.6364999999999991,0
mp-721053,Hg3H4S2O11,1.737299999999999,0
mp-629080,Fe2C9O7F4,2.4193,0
mp-862362,Sc2TcPt,0.0,0
mp-764587,LiFe2(BO3)2,1.4678,0
mp-1025923,Te2Mo2WS4,0.0,0
mp-753605,LiCuS,0.9218,0
mp-570943,LaFe5H7,0.0,0
mp-978519,Sm2AlCd,0.0,0
mp-22397,Nd(GeRu)2,0.0,0
mp-4052,Rb2Mn3Se4,0.4188,0
mp-867965,Sm3MnAlS7,0.478399999999999,0
mp-2070,CoS2,0.0,0
mp-1687,BaPd2,0.0,0
mp-6099,LiSc(SiO3)2,4.929,0
mp-568782,Dy(PPt4)2,0.0,0
mp-669339,Cs2UTa6(Cl5O)3,0.0,0
mp-1018757,LaZnGa,0.0,0
mp-557540,Rb2AgSbS4,1.4011,0
mp-10525,NaLi2N,2.134699999999999,0
mp-29035,Sr(YS2)2,1.8113,0
mp-21256,Mn7C3,0.0,0
mp-677715,B3H60C16(NO)12,0.0,0
mp-19889,ThPb,0.0,0
mp-562090,CuCClO,2.3667,0
mp-772045,SnSb3(PO4)4,0.0,0
mp-20352,Ba3In2O6,0.8820000000000001,0
mp-566533,ZnFe2(SeO3)4,2.2666,0
mp-981212,TmMg2,0.0,0
mp-22817,TaTe4,0.0,0
mp-775134,MnV3(PO4)4,0.4761,0
mp-766942,Li2MnF5,1.8375,0
mp-978091,Pr2Fe17C3,0.0,0
mp-9722,Na2LiGaAs2,0.684199999999999,0
mp-771196,Li8Mn12Ni4O31,0.8603000000000001,0
mp-570609,TlGaCl4,4.2899,0
mp-625257,FeHO2,1.991999999999999,0
mp-38511,Ag2S,0.121,0
mp-27477,TcOF4,0.9928999999999992,0
mp-1030827,Te2Mo3W(Se2S)2,0.0,0
mp-20721,NpTeAs,0.0,0
mp-29510,Hg2TeO3,2.3234999999999992,0
mp-5710,Ag3Te2Au,0.1767,0
mp-542912,FeH12Pt(ClO)6,1.5113,0
mp-771999,Li4Y3CrO8,3.2591,0
mp-777584,Na7NbO6,2.772199999999999,0
mp-23404,TlBrO4,2.9991,0
mp-14389,Na3AlP8O23,5.2445,0
mp-555512,RbCO2,4.245699999999999,0
mp-510580,NdNiSnH,0.0,0
mp-977364,HoPaOs2,0.0,0
mp-571097,SiH17C11N,3.9636,0
mp-510587,Fe2SiO4,2.6766,0
mp-686677,Rb2PH3SeO8,3.94,0
mp-11234,PrMg2Ag,0.0,0
mp-764273,Na2LiMnPCO7,3.6455,0
mp-765792,Li3Ni3OF7,3.529299999999999,0
mp-21620,U2Si5Tc3,0.0,0
mp-566025,VSnPO5,1.1692,0
mp-705451,CsTiMnOF5,2.0199,0
mp-777663,LiMn2(BO3)2,0.4929,0
mp-2285,Te2Ir,0.0,0
mp-764923,VF4,2.7285,0
mp-775463,V3Ni(PO4)6,0.0,0
mp-28361,Al2CdCl8,3.7046,0
mp-554066,Ba3Lu2Zn5O11,2.2892,0
mp-16358,ZnNi2Ge,0.0,0
mp-1013559,Sr3As2,0.0,0
mp-15558,Li3GaF6,6.2804,0
mp-604120,PH6NO4,4.9267,0
mp-10928,BaC2(SN)2,3.9015,0
mp-977573,HfH3,0.0,0
mp-767454,PWO5,1.6157,0
mp-723094,B5H12C2NO10,5.6913,0
mp-977378,ErCdAg2,0.0,0
mp-979956,Yb3Mg,0.0,0
mp-1018798,MgCuGe,0.0,0
mp-774032,LiCr2O4,0.494899999999999,0
mp-1018744,LaPbAu,0.0,0
mp-38417,Ba(CeS2)2,0.0,0
mp-763108,FeOF,1.382,0
mp-23222,Li3Bi,0.342899999999999,0
mp-1728,LuRh2,0.0,0
mp-11288,Ca3Hg2,0.0,0
mp-10443,YbSiAu,0.0,0
mp-776740,Li2MnWO6,1.1686,0
mp-972692,SnPb,0.0,0
mp-690566,NaCo2H3(SeO5)2,0.2195,0
mp-568509,Er(CoB)2,0.0,0
mp-861929,Pu2BiAu,0.0,0
mp-29841,Rh3S4,0.0,0
mp-558883,Y3Si2ClO8,4.5652,0
mp-626607,V6H4O13,0.6082999999999991,0
mp-553884,Ba5Si(Br3O2)2,4.262799999999999,0
mp-861536,LiMnPO4,3.3801,0
mp-754767,Fe3(SnS4)2,0.0,0
mp-777951,LiMnF3,3.5243,0
mp-626464,PH3O4,5.642200000000001,0
mp-850064,Mn4O7F,0.0,0
mp-1018178,Ba2Zn,0.0,0
mp-779227,Li24Ti11CrO36,1.4433999999999991,0
mp-861935,CaSnRh2,0.0,0
mp-31526,CoHO2,0.0,0
mp-1019784,K2SN2O5,3.2162,0
mp-568329,K3Na2SnBi3,0.002699999999999,0
mp-763060,LiCoPO4,2.777999999999999,0
mp-770688,Li4CrO5,1.3916,0
mp-851047,LiFe2OF3,2.311499999999999,0
mp-973174,NaAg3,0.0,0
mp-11644,Li2Ca,0.0,0
mp-505233,Cs2Sn(H2N)6,2.5332,0
mp-764163,Li3FeO4,0.0,0
mp-2681,Ho5Sb3,0.0,0
mp-6073,Mg3Al2(SiO4)3,4.9394,0
mp-684816,K2NaNb(OF2)2,2.3831,0
mp-753809,BaCaI4,3.7974,0
mp-862668,CeHg3,0.0,0
mp-1013542,Ca3BiN,0.0,0
mp-764029,Co6O5F7,0.3609,0
mp-29314,RbVBr3,0.6053000000000001,0
mp-763910,Li4MnFe3O8,1.0999,0
mp-1543,Ge2Pt,0.0,0
mp-486,NiP2,0.5442,0
mp-16929,Pr3Si6N11,2.9903999999999993,0
mp-30972,Na2Sb4O7,3.0602,0
mp-776115,Li2NbFe3O8,1.2802,0
mp-19803,CdIn2O4,0.9137,0
mp-6597,CsLiSO4,5.3584,0
mp-603640,GaAs,0.0,0
mp-645700,Ba14Na11Li5N6,0.0,0
mp-1014296,C3N,0.0,0
mp-763860,Mn2OF3,0.0,0
mp-765791,Li2V3(OF)4,1.2204,0
mp-630880,LiNd2Tl(MoO4)4,2.9659,0
mp-10675,Ti3AlN,0.0,0
mp-570686,SnBi,0.0,0
mp-772238,V2SiO7,2.4434,0
mp-6787,RbLiB4O7,4.8696,0
mp-540007,MnPO4,0.460099999999999,0
mp-865651,Y2TlCd,0.0,0
mp-766417,Ba10Cu5O17,0.0,0
mp-978543,SmErTl2,0.0,0
mp-973831,LiHoPd2,0.0,0
mp-974606,ReH6CN3O4,3.6454,0
mp-705332,LiCoP2O7,0.8663000000000001,0
mp-19581,Mg3Cr2(SiO4)3,3.4551,0
mp-3015,HoInCu,0.0,0
mp-8355,KAlSiO4,4.5002,0
mp-769934,Na2Mn2O3,0.0266,0
mp-779885,Li2MnV(P2O7)2,0.285599999999999,0
mp-760370,Bi6O5F8,2.9856000000000003,0
mp-504775,La6P17Pd6,0.0,0
mp-769144,SnGeO3,2.0427,0
mp-694891,KRb2Mo(OF)3,3.0236,0
mp-542453,NbPO5,2.3831,0
mp-568048,Hf54Os17,0.0,0
mp-559545,SeO2,3.4255,0
mp-760304,Li2Cu2F7,0.038999999999999,0
mp-4344,HoTaO4,4.050800000000001,0
mp-765093,LiSb(PO3)4,3.4616,0
mp-1019108,SmCoSi,0.0,0
mp-556475,KLaPdO3,0.4866,0
mp-11490,Li2ZnSn,0.0,0
mp-505808,BaEr2CuO5,0.0,0
mp-10781,RbGdSe2,1.3089,0
mp-762605,Li9Co13O28,0.010599999999999,0
mp-557146,TiAs2O7,2.5598,0
mp-976272,LiCa3,0.0,0
mp-23077,Cs2UCl6,0.1368,0
mp-5773,BaRuO3,0.0,0
mp-982069,YTmIr2,0.0,0
mp-30032,TlIO4,2.002799999999999,0
mp-626221,V3H5O8,0.6708000000000001,0
mp-762712,Li4Fe3P3O12F,3.586899999999999,0
mp-643718,BaMgH4,2.3007,0
mp-743645,KMgIn(MoO4)3,3.820999999999999,0
mp-768572,YAl3O6,4.122,0
mp-9293,EuGeAu,0.0,0
mp-29770,Na3(Mn2Te3)2,0.0,0
mp-559346,K3Nb3Si2O13,2.1454,0
mp-14367,AsPO5,2.0017,0
mp-14132,Lu3Al5O12,5.0364,0
mp-764635,MnPH2CO6,2.8688,0
mp-18549,Ba6Mg7F26,6.8161000000000005,0
mp-672945,BiP2O7,0.0,0
mp-773675,FePO4,1.4633,0
mp-570351,Na2Sn3Au,0.0,0
mp-773239,Li4MnV2WO12,1.1428,0
mp-769918,Tm2Mn2O7,0.996599999999999,0
mp-29207,SrMnBi2,0.0,0
mp-18246,K6MnTe4,1.4227,0
mp-779282,Li9Bi5O13,0.521199999999999,0
mp-29826,ZnCN2,3.4511,0
mp-685613,Ba2PPd2,0.0,0
mp-555919,KH3C2S2O,2.5354,0
mp-554774,RbLu(SO4)2,5.8838,0
mp-616220,Rb3(Cu4Se3)2,0.0,0
mp-555211,SiO2,5.6207,0
mp-560265,CaCO3,4.9436,0
mp-18062,Na10YbSn12,0.6806000000000001,0
mp-976356,NdSc3,0.0,0
mp-772198,Be(Bi3O5)4,0.0,0
mp-3070,Na2CO3,3.8437,0
mp-625871,Sr(H2O3)2,0.5135000000000001,0
mp-1029252,Te3MoWSe,0.344299999999999,0
mp-27735,GaSbCl6,3.928,0
mp-6754,TmNi2B2C,0.0,0
mp-23759,SrH2,1.3011,0
mp-555076,KNaSnF6,5.1714,0
mp-694999,Na3V2P2O10F,2.093,0
mp-567650,Mn2Fe(CN)6,2.0169,0
mp-29356,NaTi2O4,0.0,0
mp-779403,Li4Mn3Fe(BO3)4,2.9966999999999993,0
mp-757206,BaTi6O12,0.0,0
mp-30424,Zn3Au,0.0,0
mp-1014168,CsPbBr3,1.8178,0
mp-4847,Y4Al23Ni6,0.0,0
mp-21699,BaLa2In2O7,2.462,0
mp-775328,Li2TiNi3O8,0.665099999999999,0
mp-705483,NaCa3Fe4(SiO3)8,1.7183000000000002,0
mp-971813,TmB4Ru,0.0,0
mp-4454,CeCo3B2,0.0,0
mp-37727,Er10Ti6O27,1.721,0
mp-556087,Pr6S4N3Cl,1.167999999999999,0
mp-1857,YbCd,0.0,0
mp-974523,NdErTl2,0.0,0
mp-21144,TbCoGe,0.0,0
mp-780799,Li8Mn5Fe3(BO3)8,0.0,0
mp-554572,K3NbP2O9,2.8040000000000003,0
mp-569425,Pr23Mg4Ni7,0.0,0
mp-4608,KPF6,7.0206,0
mp-36775,SrAl2O4,3.961899999999999,0
mp-772137,Er2Sb2O7,1.751199999999999,0
mp-561164,K3(MoO3)10,0.0,0
mp-767075,LiVSiO4,2.0535,0
mp-29474,Na2Ti3Cl8,0.0,0
mp-1469,P4S3,2.8816,0
mp-1018680,DyTlZn,0.0,0
mp-555764,BaNb10SiO19,0.0148,0
mp-765701,Li4V3FeO8,1.4867,0
mp-764427,Li3V2(O2F)2,0.919899999999999,0
mp-680506,PtCl4,0.0,0
mp-770386,LiMnAlO4,1.714699999999999,0
mp-12875,ReO2,0.0,0
mp-771268,Li4TiCrO6,1.3111,0
mp-771351,FeCu(PO4)2,0.0,0
mp-1013706,Sr3BiSb,0.0,0
mp-28329,TlI3,1.6813,0
mp-975634,Pr2Ge5Rh3,0.0,0
mp-975031,RbBeH3,3.3379,0
mp-556122,BaCa(PO3)4,5.5237,0
mp-638731,LaCO3F,3.9559,0
mp-15839,NdSbPt,0.0,0
mp-557830,Na2Bi5AuO11,0.892,0
mp-777506,V3(O2F)2,0.0,0
mp-567467,CdH12C4Br3N,3.4554,0
mp-794,CrTe,0.0,0
mp-556125,Na2BHO3,3.804599999999999,0
mp-743889,NaCo2HSe2O7,2.757499999999999,0
mp-780477,Li3MnV(PO4)3,0.334299999999999,0
mp-763228,Cr4OF11,0.9174,0
mp-866565,CaSnS3,0.303199999999999,0
mp-764659,Na3NiO2,1.4455,0
mp-763322,Li4CoO4,0.0,0
mp-567747,Co7Mo6,0.0,0
mp-32760,LiP5,0.5134999999999991,0
mp-735715,YbV4O8,0.8961000000000001,0
